DMU,投入_资本,投入_劳动,投入_能源,产出_营收,非期望_SO2,非期望_废水,非期望_烟尘
301183_2024,0.001,0.001,0.001,597006534.69,41.5185930075564,59700.653469000004,1194.0130693800002
301186_2021,0.001,0.001,0.001,437656760.08,25.27168095324936,43765.676007999995,875.3135201599999
301186_2022,0.001,0.001,0.001,511259688.49,31.053143127854916,51125.968849000004,1022.5193769800001
301186_2023,0.001,0.001,0.001,627172485.57,17.34487943896811,62717.248557000006,1254.34497114
301186_2024,0.001,0.001,0.001,720666661.22,22.940139065507708,72066.66612200001,1441.3333224400003
301187_2022,0.001,0.001,0.001,1283756025.89,77.9734066868214,128375.60258900002,2567.5120517800005
301187_2023,0.001,0.001,0.001,1216121098.37,33.632651813866666,121612.10983699998,2432.2421967399996
301187_2024,0.001,0.001,0.001,1763949390.61,56.149738155790764,176394.93906099998,3527.89878122
301188_2021,0.001,0.001,0.001,888879852.56,61.95849235005604,88887.985256,1777.75970512
301188_2022,0.001,0.001,0.001,822021882.39,49.34210424590453,82202.188239,1644.04376478
301188_2023,0.001,0.001,0.001,947367565.13,39.58837286012823,94736.756513,1894.73513026
301188_2024,0.001,0.001,0.001,1080841711.81,47.21100298188536,108084.171181,2161.68342362
301189_2021,0.001,0.001,0.001,957640020.32,25.319053513185285,95764.002032,1915.2800406400002
301189_2022,0.001,0.001,0.001,668060782.2,12.477722672161777,66806.07822000001,1336.1215644000001
301189_2023,0.001,0.001,0.001,524363876.07,8.107176645864225,52436.387607,1048.72775214
301189_2024,0.001,0.001,0.001,554631687.13,7.467213626516945,55463.168713,1109.26337426
301190_2021,0.001,0.001,0.001,552342767.81,63.14758327235073,55234.27678099999,1104.6855356199999
301190_2022,0.001,0.001,0.001,400436448.48,33.744114427532566,40043.644848,800.87289696
301190_2023,0.001,0.001,0.001,495286440.12,28.05944055061309,49528.644012,990.57288024
301190_2024,0.001,0.001,0.001,504617322.62,37.998678555323366,50461.732262,1009.23464524
301191_2022,0.001,0.001,0.001,2352255017.36,43.934304396919835,235225.501736,4704.5100347200005
301191_2023,0.001,0.001,0.001,2074737074.2,32.07745750971124,207473.70742,4149.4741484
301191_2024,0.001,0.001,0.001,1678734004.94,22.601423120722544,167873.400494,3357.46800988
301192_2019,0.001,0.001,0.001,178511323.26,18.73019338572894,17851.132326,357.02264651999997
301192_2020,0.001,0.001,0.001,154899823.4,35.37777512897668,15489.98234,309.7996468
301192_2021,0.001,0.001,0.001,160378047.84,22.974384144414497,16037.804784,320.75609568
301192_2022,0.001,0.001,0.001,143544129.31,15.127817519397842,14354.412931,287.08825862000003
301192_2023,0.001,0.001,0.001,311553164.2,21.806653445263372,31155.31642,623.1063284
301192_2024,0.001,0.001,0.001,422258463.79,29.36580469960249,42225.846379,844.51692758
301193_2021,0.001,0.001,0.001,1234354786.05,28.31749590248595,123435.478605,2468.7095721
301193_2022,0.001,0.001,0.001,1976015757.12,45.53564418542509,197601.575712,3952.03151424
301193_2023,0.001,0.001,0.001,1721162188.71,21.844173934632447,172116.218871,3442.32437742
301193_2024,0.001,0.001,0.001,2326237162.65,34.85718918241457,232623.716265,4652.4743253
301196_2021,0.001,0.001,0.001,1159145858.49,125.38205367265128,115914.585849,2318.29171698
301196_2022,0.001,0.001,0.001,958097728.84,61.707447059031,95809.772884,1916.1954576800001
301196_2023,0.001,0.001,0.001,1341074347.86,63.317208941997286,134107.434786,2682.14869572
301196_2024,0.001,0.001,0.001,1819075569.77,78.67012300786047,181907.556977,3638.1511395400003
301198_2021,0.001,0.001,0.001,362961954.76,8.326758062457298,36296.195476,725.92390952
301198_2022,0.001,0.001,0.001,427980263.13,9.862450190516771,42798.026313,855.96052626
301198_2023,0.001,0.001,0.001,403190820.48,5.1171066092344,40319.082048000004,806.3816409600001
301198_2024,0.001,0.001,0.001,366336854.58,5.489325529491173,36633.685458,732.67370916
301199_2021,0.001,0.001,0.001,811109331.32,56.53757496574267,81110.933132,1622.21866264
301199_2022,0.001,0.001,0.001,702396128.52,42.161533333623105,70239.61285199999,1404.7922570399999
301199_2023,0.001,0.001,0.001,974882387.9,40.738155798759486,97488.23879,1949.7647758
301199_2024,0.001,0.001,0.001,1091008374.64,47.655081281175995,109100.83746400001,2182.01674928
301200_2021,0.001,0.001,0.001,4080562430.11,107.88602850716802,408056.24301100004,8161.124860220001
301200_2022,0.001,0.001,0.001,2786149943.55,52.038388190056054,278614.99435500003,5572.299887100001
301200_2023,0.001,0.001,0.001,1634311083.34,25.26804238734849,163431.108334,3268.6221666799997
301200_2024,0.001,0.001,0.001,3343091397.82,45.00928854186054,334309.13978200004,6686.182795640001
301201_2021,0.001,0.001,0.001,415725787.55,9.537220107661987,41572.578755,831.4515751
301201_2022,0.001,0.001,0.001,411463537.32,9.481835943447935,41146.353731999996,822.9270746399999
301201_2023,0.001,0.001,0.001,414301764.07,5.258121433955688,41430.176407,828.60352814
301201_2024,0.001,0.001,0.001,333131182.38,4.991759582050932,33313.118238,666.2623647600001
301202_2023,0.001,0.001,0.001,916521447.83,25.34702076637187,91652.14478300001,1833.0428956600003
301202_2024,0.001,0.001,0.001,1289019257.99,41.03184263630193,128901.925799,2578.0385159800003
301205_2022,0.001,0.001,0.001,824707347.53,86.91419370691962,82470.734753,1649.41469506
301205_2023,0.001,0.001,0.001,605724505.69,42.396694679069135,60572.45056900001,1211.4490113800002
301205_2024,0.001,0.001,0.001,891052732.69,61.967924314324485,89105.27326900001,1782.1054653800002
301206_2021,0.001,0.001,0.001,1675320034.94,116.77652864982562,167532.003494,3350.6400698800003
301206_2022,0.001,0.001,0.001,674905595.63,40.51140604541754,67490.559563,1349.81119126
301206_2023,0.001,0.001,0.001,499500775.41,20.873020851353253,49950.077541000006,999.0015508200001
301206_2024,0.001,0.001,0.001,712904207.78,31.13954829050557,71290.420778,1425.80841556
301207_2021,0.001,0.001,0.001,1829813885.72,194.92163003030973,182981.388572,3659.62777144
301207_2022,0.001,0.001,0.001,1825640965.76,200.2144447412177,182564.096576,3651.2819315200004
301207_2023,0.001,0.001,0.001,2410428457.2,210.19395014111205,241042.84571999998,4820.856914399999
301207_2024,0.001,0.001,0.001,1127812323.85,110.86773880102464,112781.232385,2255.6246477
301209_2022,0.001,0.001,0.001,541984420.48,32.53277357681402,54198.442048000004,1083.96884096
301209_2023,0.001,0.001,0.001,428388426.1,17.901394733820247,42838.84261,856.7768522
301209_2024,0.001,0.001,0.001,534617270.66,23.352001762616613,53461.727066,1069.23454132
301210_2023,0.001,0.001,0.001,1109744476.55,30.690734362058,110974.447655,2219.4889531
301210_2024,0.001,0.001,0.001,1364580289.72,43.43708859687549,136458.028972,2729.16057944
301211_2021,0.001,0.001,0.001,540622560.29,77.44495300024188,54062.256029,1081.24512058
301211_2022,0.001,0.001,0.001,514911768.91,54.265481396585244,51491.176891,1029.8235378200002
301211_2023,0.001,0.001,0.001,663025874.35,46.40741012635553,66302.58743500001,1326.0517487000002
301211_2024,0.001,0.001,0.001,445864331.31,31.00746580246142,44586.433131,891.72866262
301212_2021,0.001,0.001,0.001,833013848.92,19.110280545022032,83301.384892,1666.02769784
301212_2022,0.001,0.001,0.001,1041133695.75,23.992062486498472,104113.369575,2082.2673915
301212_2023,0.001,0.001,0.001,662015730.44,8.401989573122494,66201.573044,1324.0314608800002
301212_2024,0.001,0.001,0.001,632455319.2,9.476942018097974,63245.53192,1264.9106384000002
301216_2021,0.001,0.001,0.001,9586769662.59,219.9313468919238,958676.966259,19173.53932518
301216_2022,0.001,0.001,0.001,19386043148.25,446.73528527353835,1938604.314825,38772.0862965
301216_2023,0.001,0.001,0.001,17531765197.4,222.50484635627086,1753176.5197400001,35063.5303948
301216_2024,0.001,0.001,0.001,17231633878.89,258.205109815342,1723163.387889,34463.26775778
301217_2021,0.001,0.001,0.001,4081616147.98,419.1304450453753,408161.614798,8163.232295960001
301217_2022,0.001,0.001,0.001,3874820933.18,373.2421472854032,387482.09331799997,7749.64186636
301217_2023,0.001,0.001,0.001,3784544795.68,184.55837187714926,378454.479568,7569.089591360001
301217_2024,0.001,0.001,0.001,4718910384.26,320.2041939392945,471891.03842600004,9437.820768520001
301219_2021,0.001,0.001,0.001,4160370245.91,475.6418330397764,416037.024591,8320.74049182
301219_2022,0.001,0.001,0.001,4800846632.27,404.5593719634751,480084.66322700004,9601.693264540001
301219_2023,0.001,0.001,0.001,5543417839.54,314.0510030480434,554341.783954,11086.83567908
301219_2024,0.001,0.001,0.001,6542489420.75,492.66234294119687,654248.942075,13084.9788415
301220_2022,0.001,0.001,0.001,705396007.21,42.84469060802543,70539.60072100001,1410.7920144200002
301220_2023,0.001,0.001,0.001,630177917.19,17.427996683921204,63017.79171900001,1260.3558343800003
301220_2024,0.001,0.001,0.001,796682291.89,25.359855742521763,79668.229189,1593.3645837800002
301222_2021,0.001,0.001,0.001,546892691.37,12.546337343194107,54689.269137,1093.7853827400002
301222_2022,0.001,0.001,0.001,580268946.24,13.371816582245799,58026.894624,1160.53789248
301222_2023,0.001,0.001,0.001,588117494.29,7.4641082191676915,58811.749428999996,1176.23498858
301222_2024,0.001,0.001,0.001,702042569.06,10.51966284295607,70204.256906,1404.08513812
301223_2022,0.001,0.001,0.001,2473352190.11,46.19609999728634,247335.219011,4946.7043802200005
301223_2023,0.001,0.001,0.001,2592515631.25,40.08281870450998,259251.563125,5185.0312625
301223_2024,0.001,0.001,0.001,2781877723.3,37.45345915993572,278187.77233,5563.7554466
301225_2023,0.001,0.001,0.001,785426565.11,9.96826133741807,78542.65651100001,1570.8531302200001
301225_2024,0.001,0.001,0.001,865109857.19,12.963122780349362,86510.985719,1730.2197143800001
301226_2021,0.001,0.001,0.001,734857469.96,42.432986808078795,73485.746996,1469.71493992
301226_2022,0.001,0.001,0.001,642680629.21,39.03545304598828,64268.062921000004,1285.36125842
301226_2023,0.001,0.001,0.001,581771994.86,16.08929815000378,58177.199486000005,1163.5439897200001
301226_2024,0.001,0.001,0.001,509338735.9,16.21318434963512,50933.873589999996,1018.6774717999999
301227_2022,0.001,0.001,0.001,886986916.94,400.4693800995524,88698.69169400001,1773.9738338800003
301227_2023,0.001,0.001,0.001,939647063.74,359.6433080140697,93964.706374,1879.29412748
301227_2024,0.001,0.001,0.001,566543995.5,171.07603777882798,56654.39955,1133.087991
301229_2021,0.001,0.001,0.001,548721278.84,31.6848963753437,54872.127884,1097.4425576800002
301229_2022,0.001,0.001,0.001,692195839.02,42.04293228178914,69219.583902,1384.39167804
301229_2023,0.001,0.001,0.001,903064281.77,24.974853733743295,90306.428177,1806.12856354
301229_2024,0.001,0.001,0.001,975398816.01,31.04872986037888,97539.881601,1950.79763202
301232_2023,0.001,0.001,0.001,1643524895.8,91.09850508211963,164352.48958,3287.0497916
301232_2024,0.001,0.001,0.001,1794870475.37,94.50872105622639,179487.04753699998,3589.74095074
301233_2022,0.001,0.001,0.001,305025177.67,686.5780021834062,30502.517767,610.05035534
301233_2023,0.001,0.001,0.001,340010695.45,16.993344058785535,34001.069545,680.0213909
301233_2024,0.001,0.001,0.001,404446240.13,59.58271350961217,40444.624013,808.8924802600001
301234_2022,0.001,0.001,0.001,547114250.29,52.70078310976157,54711.425029,1094.22850058
301234_2023,0.001,0.001,0.001,533679925.02,26.025612955523986,53367.992502,1067.35985004
301234_2024,0.001,0.001,0.001,477428734.79,32.39618274947646,47742.873479,954.85746958
301237_2021,0.001,0.001,0.001,639623765.21,14.673693135202965,63962.376521000006,1279.2475304200002
301237_2022,0.001,0.001,0.001,503525166.3,11.60331982598224,50352.51663,1007.0503325999999
301237_2023,0.001,0.001,0.001,421502393.6,5.3495084077829835,42150.23936,843.0047872
301237_2024,0.001,0.001,0.001,503092855.79,7.538527512223278,50309.285579,1006.1857115800001
301238_2022,0.001,0.001,0.001,6134955777.34,372.6279699451128,613495.577734,12269.911554680002
301238_2023,0.001,0.001,0.001,3718330054.47,102.83293351183782,371833.005447,7436.660108939999
301238_2024,0.001,0.001,0.001,2101954593.52,66.90906251040178,210195.459352,4203.90918704
301246_2022,0.001,0.001,0.001,2063723485.64,217.4915299659187,206372.348564,4127.44697128
301246_2023,0.001,0.001,0.001,2054881990.91,143.82809932856787,205488.19909100002,4109.7639818200005
301246_2024,0.001,0.001,0.001,1770723711.98,123.14430890559994,177072.371198,3541.4474239600004
301251_2023,0.001,0.001,0.001,822690486.2,46.607847336767264,82269.04862,1645.3809724
301251_2024,0.001,0.001,0.001,1021642094.57,76.93166248949154,102164.209457,2043.28418914
301252_2023,0.001,0.001,0.001,980065534.42,12.4385267940697,98006.55344199999,1960.13106884
301252_2024,0.001,0.001,0.001,1133533266.86,16.985277409328482,113353.32668599999,2267.06653372
301255_2022,0.001,0.001,0.001,467515118.55,10.77349814286264,46751.511855000004,935.0302371000001
301255_2023,0.001,0.001,0.001,467960712.86,5.939135354786011,46796.071286,935.92142572
301255_2024,0.001,0.001,0.001,428013872.52,6.413516543657867,42801.387252,856.02774504
301256_2021,0.001,0.001,0.001,644384542.46,98.85531830392823,64438.454246,1288.76908492
301256_2022,0.001,0.001,0.001,1135008258.39,686.5780021834062,113500.82583900001,2270.01651678
301256_2023,0.001,0.001,0.001,1059324445.56,52.94381916268424,105932.44455599999,2118.64889112
301256_2024,0.001,0.001,0.001,1206456031.87,177.7341880734218,120645.60318699999,2412.9120637399997
301258_2021,0.001,0.001,0.001,521695665.95,30.12435229418462,52169.566595,1043.3913318999998
301258_2022,0.001,0.001,0.001,568213343.96,34.51242234501354,56821.334396000006,1136.4266879200002
301258_2023,0.001,0.001,0.001,489292586.96,13.531717552132314,48929.258696,978.58517392
301258_2024,0.001,0.001,0.001,429468011.82,13.670752992319068,42946.801182,858.93602364
301260_2022,0.001,0.001,0.001,5211106394.36,316.51475045192456,521110.63943599997,10422.21278872
301260_2023,0.001,0.001,0.001,4616884525.07,127.68306536629608,461688.45250699995,9233.76905014
301260_2024,0.001,0.001,0.001,5425542792.1,172.70495896943106,542554.2792100001,10851.085584200002
301261_2023,0.001,0.001,0.001,883270113.96,137.05833025444778,88327.011396,1766.54022792
301261_2024,0.001,0.001,0.001,1032610976.57,164.7142979666593,103261.097657,2065.22195314
301265_2022,0.001,0.001,0.001,752215415.22,0.38983518032464687,75221.541522,1504.43083044
301265_2023,0.001,0.001,0.001,730028428.38,0.3058457530920296,73002.842838,1460.05685676
301265_2024,0.001,0.001,0.001,641168129.97,0.2975546374443586,64116.812997,1282.33625994
301266_2022,0.001,0.001,0.001,2010833801.88,122.13501526109398,201083.380188,4021.6676037600005
301266_2023,0.001,0.001,0.001,2762175400.54,76.38982961458767,276217.540054,5524.35080108
301266_2024,0.001,0.001,0.001,3275659503.15,104.27023834612135,327565.950315,6551.3190063
301268_2021,0.001,0.001,0.001,1837744543.64,48.588145291209976,183774.454364,3675.48908728
301268_2022,0.001,0.001,0.001,3218952045.88,60.12206073706328,321895.204588,6437.9040917600005
301268_2023,0.001,0.001,0.001,4069524828.6,62.91882060499954,406952.48286,8139.0496572
301268_2024,0.001,0.001,0.001,2558887640.94,34.45126036708809,255888.764094,5117.77528188
301272_2023,0.001,0.001,0.001,554985289.29,15.348493683340154,55498.52892899999,1109.97057858
301272_2024,0.001,0.001,0.001,596733293.21,18.995113091650094,59673.329321000005,1193.46658642
301273_2022,0.001,0.001,0.001,438636236.71,686.5780021834062,43863.623671,877.2724734200001
301273_2023,0.001,0.001,0.001,341248991.44,0.7607975859001734,34124.899144,682.4979828800001
301273_2024,0.001,0.001,0.001,282272870.82,686.5780021834062,28227.287082,564.54574164
301275_2024,0.001,0.001,0.001,4486291714.31,67.22423728931336,448629.17143100005,8972.58342862
301276_2022,0.001,0.001,0.001,1143091866.57,0.59240666292597,114309.186657,2286.18373314
301276_2023,0.001,0.001,0.001,1151755114.76,0.4825283465098272,115175.511476,2303.51022952
301276_2024,0.001,0.001,0.001,1099165342.05,0.5101029348735646,109916.53420499999,2198.3306841
301277_2022,0.001,0.001,0.001,627364047.52,68.80177799501249,62736.404751999995,1254.72809504
301277_2023,0.001,0.001,0.001,651436758.68,56.80652548100509,65143.67586799999,1302.8735173599998
301277_2024,0.001,0.001,0.001,726437005.88,71.41119716476331,72643.70058799999,1452.8740117599998
301278_2022,0.001,0.001,0.001,1099635320.27,66.79019245511431,109963.532027,2199.27064054
301278_2023,0.001,0.001,0.001,1284991110.06,35.53729858522132,128499.11100599999,2569.98222012
301278_2024,0.001,0.001,0.001,903389424.36,28.756539105117447,90338.942436,1806.77884872
301279_2021,0.001,0.001,0.001,639769119.09,14.677027717729667,63976.911909,1279.53823818
301279_2022,0.001,0.001,0.001,653553043.06,15.060587810522552,65355.30430599999,1307.1060861199999
301279_2023,0.001,0.001,0.001,650760124.36,8.259138760709803,65076.012436000005,1301.5202487200002
301279_2024,0.001,0.001,0.001,620954231.61,9.304605511586548,62095.423161,1241.90846322
301280_2022,0.001,0.001,0.001,1043658460.6,24.050243598388505,104365.84606,2087.3169212
301280_2023,0.001,0.001,0.001,1216442203.38,15.438507333219967,121644.22033800001,2432.8844067600003
301280_2024,0.001,0.001,0.001,1602909463.28,24.018582155305403,160290.946328,3205.81892656
