DMU,标准化GTFP,效率等级,GTFP排名,百分位排名,传统TFP,绿色TFP_简单,绿色TFP_对数,综合GTFP,资本效率,劳动效率,能源效率,总投入,总污染
300357_2024,0.9434366797256586,A级,24,0.12,0.003238860681098323,6.436891198226978e-05,-1.7576494974739492,-0.8787925642809834,0.35302546982821764,82.55080508473836,0.0032689804639982924,28571606.380000003,49.31715572000103
603590_2024,0.9398582654613777,A级,25,0.13,0.0012234037714489855,0.00022598492715517605,-1.8046372081069564,-0.9022056115899006,0.5834301281888613,46.84436987513914,0.0012260066227468157,67467324.89,4.413652002001171
603590_2022,0.9394445217792912,A级,26,0.13,0.001219016942006367,0.00021238500709111726,-1.8100377406614472,-0.904912677827178,1.0313334434404824,49.18989342792,0.0012204897842281236,71100400.03,4.739656209999688
688506_2024,0.9391602878903269,A级,27,0.14,0.006533380642463074,3.3315121560822908e-06,-1.8135480897090845,-0.9067723790984642,128.45855072847166,330.4607153234771,0.0065338421300587075,89122586.34,1960.0856160999995
688198_2020,0.9386124761112344,A级,28,0.14,0.001690912744928878,0.0006298240850766528,-1.8213430879972623,-0.9103566319560928,0.1188865182689813,10.324512105561272,0.0017155944719544187,10758562.43,1.6847378940011117
2038_2020,0.938135822723122,A级,29,0.15,0.0014292251880830438,0.0001264241138892136,-1.8270770361470166,-0.9134753060165637,2.13391087937393,113.1977419125011,0.0014302011486229769,77855736.96000001,10.305004447000773
603392_2022,0.937891200133431,A级,30,0.16,0.0010987872976405998,1.7675120653957327e-05,-1.8301693482386314,-0.9150758365589887,35.077208446988564,634.8007219068877,0.0010988236200668677,1017957592.34,61.16575932199851
300204_2024,0.9374769357268566,A级,31,0.16,0.0013022536155123565,0.00047581520951150606,-1.8360484342197407,-0.9177863095051146,0.723669055087935,9.196374878255689,0.0013047863630857952,24942603.87,1.7368893160000118
688163_2023,0.9346674973185384,A级,32,0.17,0.0015761932691000095,0.0005572764141726865,-1.8728933935032728,-0.9361680585445501,0.47272199394081815,10.791384602723575,0.0015816981362608545,12063507.72,1.828386593001655
920139_2020,0.9343561312188801,A级,33,0.17,0.0017644884415470093,0.0004692979234017995,-1.8768798627127024,-0.9382052823946503,1.079361052189992,10.878850641316067,0.0017676648418012927,10863508.3,2.759846765000225
603590_2021,0.9341640479030686,A级,34,0.18,0.0011264378743671137,0.00020061307809060238,-1.8791247239182263,-0.9394620554200679,0.9649567139845044,45.95812813847637,0.0011277820276775602,71888759.8,4.6149771959991766
300971_2024,0.9329109886446995,A级,35,0.18,0.004835969827201476,5.722101874396348e-05,-1.8953785051214502,-0.9476606420513531,3.9578184195959913,0.8289413775971075,0.004870333871285542,7969611.43,83.51386093000161
920344_2021,0.9326262086728965,A级,36,0.19,0.001315157588022721,0.0006119990163474246,-1.899659831698151,-0.9495239163409018,4.201433418499104,11.441824194096972,0.0013157206755865039,15329337.27,1.1489536210016085
688177_2024,0.9324234481770955,A级,37,0.19,0.0024865547850158945,7.052356023798147e-05,-1.9017716196602954,-0.9508505480500287,1.8791918299466082,42.17741544267633,0.002489996355865301,29887379.3,34.25849650000006
300357_2021,0.932262942566639,A级,38,0.2,0.0029469127850379026,5.138120115890892e-05,-1.9038528095792804,-0.9519007141890607,0.6135776613780333,139.98121421141417,0.0029611972691455995,27408059.38,56.35390786999943
2038_2023,0.930502093819286,A级,39,0.2,0.0010246681922209506,0.00015429758821605992,-1.9269976838973188,-0.9634216931545514,2.2814682932719665,25.978538188774866,0.001025169058570549,99384240.16,5.640856761001086
603590_2023,0.9303238999065104,A级,40,0.21,0.0010282511319531726,0.00016867368184244054,-1.9293438529574387,-0.9645875896377981,1.0728144598145162,52.21406241770418,0.0010292579049814101,89473451.69,5.096096967998967
920017_2022,0.9291695061637976,A级,41,0.21,0.00103735254446399,0.0002400499461570945,-1.9445212937530392,-0.9721406219034411,4.417249273094049,34.47073923949859,0.00103762744830177,58550434.82,3.321402872000122
920017_2021,0.9275886747977901,A级,42,0.22,0.0010253169368051043,0.00023759466945014567,-1.965205141141386,-0.9824837732359679,4.051256391150204,33.01636004540109,0.0010256083541657578,56738384.31,3.3154037129999194
688198_2019,0.9260616686549279,A级,43,0.22,0.0014660485144668888,0.0005490531097114619,-1.9854985606183149,-0.9924747537543017,0.1265102368494004,8.28792829738886,0.001483502317055796,9961013.92,1.6701394480011178
920344_2023,0.924490767860454,A级,44,0.23,0.0010815277513103571,0.00045912730353699506,-2.005964987572077,-1.0027529301342701,5.442476989894734,13.889497803631466,0.0010818269698830766,22628448.599999998,1.355616177002566
2466_2022,0.9243558382003361,A级,45,0.23,0.0008532873891852955,3.7943497906034447e-06,-2.0072753065176947,-1.003635756083952,4.973591710169785,760.6033091387596,0.0008534347649723766,4740358816.11,223.88369183000015
300841_2024,0.9243211878906201,A级,46,0.24,0.0049539066808037095,1.0256350164436343e-05,-2.0077351923414297,-1.0038624679956327,7.4011833506576234,516.9229595666003,0.004957272288294747,28903988.11,482.0087146000014
688033_2019,0.9228356339477971,A级,47,0.24,0.001199378321993538,0.00015669342143463994,-2.0273211596921,-1.0135822331353328,0.7698179395018376,33.021406049941376,0.0012012935729266501,48511563.36,6.654298988999156
1225_2022,0.9219031245533066,A级,48,0.25,0.002471246678609723,6.724655191348356e-05,-2.0394342615089247,-1.0196835074785056,5.886332560540317,31.214692501569377,0.0024724804395481774,20096162.88,35.74904489999806
920344_2022,0.9218311508423058,A级,49,0.25,0.0011027912282527285,0.0005698881993135322,-2.0408787301509217,-1.020154420975804,3.856217165008696,9.704820493756555,0.0011032320917294025,15506011.719999999,0.9351008819991015
688468_2022,0.9214887034174812,A级,50,0.26,0.0009252588878917764,0.0002610546599625433,-2.045051064756663,-1.0223950050483503,22.898276111027972,26.405792979567167,0.0009253287014960667,50285393.46,2.544310872000457
300485_2021,0.9212815785081099,A级,51,0.26,0.0008697715466628031,0.00012445620787477322,-2.0476248435246545,-1.02375019365839,2.788008356024919,132.17674075470035,0.0008700486999286987,120813918.67,5.988574971998936
